"Report Refresh Date";"User Principal Name";"Is Deleted";"Deleted Date";"Last Activity Date";"Assigned Products";"Report Period";"Viewed Or Edited File Count";"Synced File Count";"Shared Internally File Count";"Shared Externally File Count";"Visited Page Count"
"2023-07-29";"1417@anonimo.com";"False";;"2023-07-14";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+POWER BI PRO";180;49;0;0;0;18
"2023-07-29";"1271@anonimo.com";"False";;"2023-07-27";"MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;20;5;0;0;8
"2023-07-29";"5714@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+POWER BI PRO+MICROSOFT 365 E3+MICROSOFT POWER APPS FOR DEVELOPER";180;34;0;0;1;12
"2023-07-29";"3215@anonimo.com";"False";;"2023-07-11";;180;30;0;0;0;24
"2023-07-29";"1438@anonimo.com";"False";;"2022-11-10";"MICROSOFT TEAMS EXPLORATORY";180;0;0;0;0;0
"2023-07-29";"3287@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT STREAM TRIAL+POWER BI PRO+MICROSOFT POWER AUTOMATE FREE";180;20;0;0;0;10
"2023-07-29";"4595@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+PROJECT PLAN 3+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT FABRIC (FREE)";180;52;174;6;0;52
"2023-07-29";"4745@anonimo.com";"False";;"2023-07-25";"MICROSOFT POWER AUTOMATE FREE+WINDOWS 10/11 ENTERPRISE E5+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING";180;32;0;0;0;15
"2023-07-29";"4743@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;15;0;0;0;4
"2023-07-29";"5699@anonimo.com";"False";;"2023-07-18";"MICROSOFT 365 E3+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)";180;22;0;0;0;14
"2023-07-29";"3372@anonimo.com";"False";;"2023-04-06";;180;15;0;0;0;12
"2023-07-29";"4068@anonimo.com";"False";;"2023-07-27";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180;17;0;0;0;12
"2023-07-29";"3866@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E5+MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE";180;249;905;1;0;23
"2023-07-29";"1470@anonimo.com";"False";;"2023-07-05";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;13;0;0;0;9
"2023-07-29";"1510@anonimo.com";"False";;"2023-07-13";"PROJECT PLAN 5+VISIO PLAN 2+MICROSOFT 365 E5";180;310;528;8;3;47
"2023-07-29";"5173@anonimo.com";"False";;"2023-07-27";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 E3+POWER BI PRO";180;15;0;1;0;19
"2023-07-29";"1291@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3";180;30;0;0;0;20
"2023-07-29";"3585@anonimo.com";"False";;"2023-07-10";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 F1";180;19;0;1;0;11
"2023-07-29";"1472@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 BUSINESS BASIC+MICROSOFT POWER AUTOMATE FREE";180;6;0;0;0;5
"2023-07-29";"5160@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT 365 E5+PROJECT PLAN 5+ENTERPRISE MOBILITY + SECURITY E3";180;137;591;0;0;17
"2023-07-29";"4527@anonimo.com";"False";;"2023-07-28";"DYNAMICS 365 CUSTOMER VOICE USL+MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+VISIO PLAN 2+ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT 365 E5";180;70;210;4;0;30
"2023-07-29";"1420@anonimo.com";"False";;"2023-03-03";"MICROSOFT POWER AUTOMATE FREE";180;4;0;0;0;2
"2023-07-29";"3737@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;23;3;1;0;15
"2023-07-29";"3549@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3";180;968;0;0;0;21
"2023-07-29";"4999@anonimo.com";"False";;"2023-07-21";"MICROSOFT STREAM TRIAL+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;7;0;0;0;3
"2023-07-29";"5122@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;12;0;0;0;8
"2023-07-29";"4749@anonimo.com";"False";;"2023-07-26";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180;421;0;0;0;7
"2023-07-29";"4699@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;52;0;0;0;15
"2023-07-29";"4045@anonimo.com";"False";;"2023-07-26";"MICROSOFT 365 AUDIO CONFERENCING+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;42;0;0;0;24
"2023-07-29";"3550@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E3";180;3;42;0;0;6
"2023-07-29";"1238@anonimo.com";"False";;"2022-10-07";"MICROSOFT 365 E3";180;0;0;0;0;0
"2023-07-29";"4351@anonimo.com";"False";;"2023-07-27";"MICROSOFT POWER AUTOMATE FREE+POWER BI PRO+MICROSOFT 365 F1";180;62;1;3;2;18
"2023-07-29";"5430@anonimo.com";"False";;"2023-07-29";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT STREAM TRIAL+MICROSOFT POWER AUTOMATE FREE";180;495;625;11;0;31
"2023-07-29";"1263@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;106;0;6;0;9
"2023-07-29";"873@anonimo.com";"False";;"2023-01-13";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180;0;0;0;0;0
"2023-07-29";"3798@anonimo.com";"False";;"2023-07-21";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+POWER BI PRO";180;7;0;0;0;6
"2023-07-29";"4329@anonimo.com";"False";;"2023-07-05";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180;13;0;0;0;11
"2023-07-29";"5725@anonimo.com";"False";;"2023-07-04";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;2;0;0;0;1
"2023-07-29";"3416@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+POWER BI PRO";180;164;0;4;0;33
"2023-07-29";"1425@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS PREMIUM";180;2900;0;0;0;9
"2023-07-29";"4449@anonimo.com";"False";;"2023-07-27";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)+MICROSOFT 365 E3+POWER BI PRO";180;219;1;4;0;68
"2023-07-29";"3462@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180;58;0;1;0;22
"2023-07-29";"1495@anonimo.com";"False";;"2023-07-12";"MICROSOFT TEAMS EXPLORATORY";180;0;0;0;0;2
"2023-07-29";"3820@anonimo.com";"False";;"2023-07-24";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT STREAM TRIAL+MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;8;0;0;0;4
"2023-07-29";"4714@anonimo.com";"False";;"2023-01-08";;180;0;0;0;0;0
"2023-07-29";"5116@anonimo.com";"False";;"2023-07-21";"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;584;14;1;0;19
"2023-07-29";"4108@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;4;0;0;0;1
"2023-07-29";"3516@anonimo.com";"False";;"2023-07-28";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+ENTERPRISE MOBILITY + SECURITY E3+PROJECT PLAN 5";180;21;0;0;0;12
"2023-07-29";"3947@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5+PROJECT PLAN 5+WINDOWS 10/11 ENTERPRISE E5";180;367;301;9;0;111
"2023-07-29";"5426@anonimo.com";"False";;"2023-07-19";"MICROSOFT 365 F1";180;1;0;0;0;4
"2023-07-29";"1421@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 BUSINESS PREMIUM";180;16;0;0;0;14
"2023-07-29";"1362@anonimo.com";"False";;"2023-07-26";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;4;0;0;0;3
"2023-07-29";"4565@anonimo.com";"False";;"2023-07-19";"MICROSOFT 365 F1";180;11;0;0;0;4
"2023-07-29";"3751@anonimo.com";"False";;;"MICROSOFT TEAMS EXPLORATORY";180;0;0;0;0;0
"2023-07-29";"3780@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;13;0;0;0;8
"2023-07-29";"1245@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;48;17;4;0;9
"2023-07-29";"5242@anonimo.com";"False";;"2023-07-26";"MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)+MICROSOFT 365 E5+VISIO PLAN 2+ENTERPRISE MOBILITY + SECURITY E3+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE";180;63;0;6;0;23
"2023-07-29";"1344@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+POWER BI PRO";180;32;0;0;0;20
"2023-07-29";"4262@anonimo.com";"False";;"2023-07-27";"ENTERPRISE MOBILITY + SECURITY E3+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE+RIGHTS MANAGEMENT ADHOC+MICROSOFT 365 AUDIO CONFERENCING";180;20;0;0;0;15
"2023-07-29";"5210@anonimo.com";"False";;"2023-07-24";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+POWER BI PRO";180;857;1686;24;0;24
"2023-07-29";"4550@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 E3";180;6;0;0;0;5
"2023-07-29";"913@anonimo.com";"False";;"2023-06-14";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;5;0;0;0;5
"2023-07-29";"1477@anonimo.com";"False";;"2023-07-24";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;17;0;0;0;9
"2023-07-29";"3273@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;7;0;0;0;2
"2023-07-29";"5319@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 F1";180;0;0;0;0;4
"2023-07-29";"1044@anonimo.com";"False";;"2023-06-20";"MICROSOFT POWER AUTOMATE FREE+POWER BI PRO+MICROSOFT 365 BUSINESS PREMIUM";180;13;0;1;0;6
"2023-07-29";"5723@anonimo.com";"False";;"2023-07-17";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;0;0;0;0;4
"2023-07-29";"5124@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180;43;0;2;0;15
"2023-07-29";"1239@anonimo.com";"False";;"2023-04-20";"MICROSOFT 365 E3";180;0;0;0;0;1
"2023-07-29";"3910@anonimo.com";"False";;"2023-06-19";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180;132;0;0;0;11
"2023-07-29";"3414@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 E5+PROJECT PLAN 5+MICROSOFT 365 AUDIO CONFERENCING+VISIO PLAN 2+WINDOWS 10/11 ENTERPRISE E5";180;514;1224;9;0;21
"2023-07-29";"4266@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;11;0;1;0;13
"2023-07-29";"4904@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 BUSINESS PREMIUM";180;31;0;0;0;15
"2023-07-29";"3381@anonimo.com";"False";;"2023-07-17";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;4;0;0;0;3
"2023-07-29";"4544@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)+MICROSOFT 365 E5";180;15;0;0;0;3
"2023-07-29";"4913@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5";180;120;0;1;0;34
"2023-07-29";"4091@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+POWER BI PRO+MICROSOFT POWER APPS PLAN 2 TRIAL+MICROSOFT 365 F1";180;49;1;3;0;18
"2023-07-29";"5053@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 AUDIO CONFERENCING+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+ENTERPRISE MOBILITY + SECURITY E3+DYNAMICS 365 CUSTOMER VOICE USL+MICROSOFT POWER AUTOMATE FREE";180;607;0;37;0;41
"2023-07-29";"5583@anonimo.com";"False";;"2023-07-28";"WINDOWS 10/11 ENTERPRISE E5+ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT 365 AUDIO CONFERENCING+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180;39;108;0;0;10
"2023-07-29";"3911@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+POWER BI PRO+MICROSOFT POWER AUTOMATE FREE";180;56;0;1;0;21
"2023-07-29";"4861@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 BUSINESS PREMIUM";180;86;194;1;0;11
"2023-07-29";"3409@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;17;0;0;0;11
"2023-07-29";"3553@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;59;8;0;0;18
"2023-07-29";"4763@anonimo.com";"False";;;"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;0;0;0;0;0
"2023-07-29";"1354@anonimo.com";"False";;"2023-06-13";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;4;0;0;0;6
"2023-07-29";"1219@anonimo.com";"False";;"2022-11-29";"MICROSOFT TEAMS EXPLORATORY";180;0;0;0;0;0
"2023-07-29";"3361@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 BUSINESS PREMIUM+MICROSOFT POWER AUTOMATE FREE";180;4;0;0;0;4
"2023-07-29";"3579@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180;14;0;0;0;12
"2023-07-29";"4669@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+POWER BI PRO+MICROSOFT POWER AUTOMATE FREE";180;48;0;0;0;17
"2023-07-29";"5109@anonimo.com";"False";;"2023-07-03";"MICROSOFT 365 E3";180;6;0;0;0;5
"2023-07-29";"3685@anonimo.com";"False";;"2019-09-04";"MICROSOFT 365 E3";180;0;0;0;0;0
"2023-07-29";"5131@anonimo.com";"False";;"2023-07-28";"RIGHTS MANAGEMENT ADHOC+MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5";180;152;19;11;0;59
"2023-07-29";"5707@anonimo.com";"False";;"2023-07-28";"PROJECT PLAN 5+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+POWER BI PRO";180;197;0;4;0;26
"2023-07-29";"2768@anonimo.com";"False";;"2023-05-04";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;0;0;0;0;2
"2023-07-29";"3973@anonimo.com";"False";;"2023-07-07";"MICROSOFT 365 E3+POWER BI PRO+MICROSOFT POWER AUTOMATE FREE";180;1283;0;0;0;40
"2023-07-29";"4467@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 E3+POWER BI PRO+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;88;0;0;0;25
"2023-07-29";"5390@anonimo.com";"False";;"2023-07-07";"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;6;0;0;0;4
"2023-07-29";"5797@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+ENTERPRISE MOBILITY + SECURITY E3+POWER BI PRO+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)+VISIO PLAN 2";180;154;0;0;0;24
"2023-07-29";"4333@anonimo.com";"False";;"2023-07-22";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+PROJECT PLAN 5+POWER BI PRO";180;115;207;1;0;17
"2023-07-29";"5415@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+VISIO PLAN 2+ENTERPRISE MOBILITY + SECURITY E3";180;5;0;0;0;4
"2023-07-29";"1166@anonimo.com";"False";;"2023-07-27";"POWER BI PRO+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;179;0;2;0;13
"2023-07-29";"3734@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER APPS FOR DEVELOPER+POWER AUTOMATE PREMIUM+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT FABRIC (FREE)+MICROSOFT 365 E3";180;573;283;5;0;67
"2023-07-29";"5713@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;8;0;0;0;7
"2023-07-29";"3504@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;4;0;0;0;2
"2023-07-29";"1352@anonimo.com";"False";;"2023-07-07";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+POWER BI PRO";180;35;0;0;0;16
"2023-07-29";"1091@anonimo.com";"False";;"2023-07-10";"MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;20;0;0;0;15
"2023-07-29";"1266@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;769;253;31;0;50
"2023-07-29";"1182@anonimo.com";"False";;"2023-07-28";"MICROSOFT STREAM TRIAL+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS BASIC";180;0;0;0;0;3
"2023-07-29";"3626@anonimo.com";"False";;"2023-07-26";"ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT 365 E5+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT FABRIC (FREE)";180;14;0;0;0;6
"2023-07-29";"4441@anonimo.com";"False";;"2023-04-01";;180;3;14;0;0;1
"2023-07-29";"5058@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3";180;0;0;0;0;2
"2023-07-29";"4128@anonimo.com";"False";;"2023-07-25";"ENTERPRISE MOBILITY + SECURITY E3+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5+MICROSOFT 365 AUDIO CONFERENCING+VISIO PLAN 2+MICROSOFT POWER AUTOMATE FREE+MICROSOFT POWER APPS FOR DEVELOPER+POWER VIRTUAL AGENTS VIRAL TRIAL+MICROSOFT POWER APPS PLAN 2 TRIAL+POWER PAGES VTRIAL FOR MAKERS+POWERAPPS AND LOGIC FLOWS+PROJECT PLAN 5";180;557;599;26;1;55
"2023-07-29";"5280@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;6;0;0;0;5
"2023-07-29";"4893@anonimo.com";"False";;"2023-07-28";"PROJECT PLAN 5+MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 AUDIO CONFERENCING";180;24;0;0;0;12
"2023-07-29";"1112@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 F1+POWER BI PRO";180;27;0;0;0;18
"2023-07-29";"1277@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING+PROJECT PLAN 5+MICROSOFT 365 E3+POWER BI PRO";180;129;2;7;0;54
"2023-07-29";"3568@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 F1";180;8;0;0;0;8
"2023-07-29";"4928@anonimo.com";"False";;"2023-06-27";"MICROSOFT 365 BUSINESS PREMIUM";180;6;0;0;0;4
"2023-07-29";"4600@anonimo.com";"False";;"2023-07-28";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180;127;374;0;0;10
"2023-07-29";"3275@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING";180;45;0;2;0;17
"2023-07-29";"5318@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180;464;0;0;0;24
"2023-07-29";"3505@anonimo.com";"False";;"2023-03-28";;180;33;0;0;0;47
"2023-07-29";"3192@anonimo.com";"False";;"2023-07-26";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+WINDOWS 10/11 ENTERPRISE E5";180;37;1;1;0;40
"2023-07-29";"1129@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;26;0;0;0;14
"2023-07-29";"5582@anonimo.com";"False";;"2023-07-20";"MICROSOFT POWER AUTOMATE FREE+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5";180;49;1;1;0;23
"2023-07-29";"3766@anonimo.com";"False";;"2023-07-25";"MICROSOFT 365 E5";180;44;0;0;0;9
"2023-07-29";"4887@anonimo.com";"False";;"2023-07-17";"MICROSOFT 365 AUDIO CONFERENCING+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT POWER AUTOMATE FREE";180;16;1;0;0;14
"2023-07-29";"4468@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+POWER BI PRO+MICROSOFT 365 E3";180;3770;0;0;0;25
"2023-07-29";"4511@anonimo.com";"False";;"2023-07-28";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+MICROSOFT STREAM TRIAL";180;26;0;0;0;11
"2023-07-29";"5080@anonimo.com";"False";;"2023-06-16";"MICROSOFT 365 F1+MICROSOFT FABRIC (FREE)";180;4;0;0;0;1
"2023-07-29";"1155@anonimo.com";"False";;"2023-07-26";"MICROSOFT 365 E3+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)+MICROSOFT POWER AUTOMATE FREE+VISIO PLAN 2";180;44;0;0;0;7
"2023-07-29";"5741@anonimo.com";"False";;;;180;0;0;0;0;0
"2023-07-29";"1120@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;39;0;0;0;6
"2023-07-29";"1162@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5";180;222;0;1;0;19
"2023-07-29";"3265@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;47;15;2;0;31
"2023-07-29";"3643@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+POWER BI PRO+PROJECT PLAN 5";180;248;0;7;0;27
"2023-07-29";"3573@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+POWER BI PRO+MICROSOFT POWER APPS FOR DEVELOPER+MICROSOFT 365 BUSINESS PREMIUM";180;392;97;6;0;30
"2023-07-29";"4063@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;237;0;16;0;22
"2023-07-29";"3342@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN";180;743;1375;11;0;33
"2023-07-29";"3744@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS PREMIUM+POWER BI PRO";180;9;0;0;0;7
"2023-07-29";"3397@anonimo.com";"False";;"2023-07-28";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;14;0;0;0;12
"2023-07-29";"1220@anonimo.com";"False";;"2023-07-27";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;0;0;0;0;3
"2023-07-29";"3983@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+PROJECT PLAN 5";180;18;0;0;0;20
